ID,interface_name,coverage_name,sample_name,power_schedule_name,mcmc used,precision,input_max,difference_max,difference_mean,difference_norm,record_time
41,tanh1,None,uniform_sample_function,,0,8,26097.78771822469,2.0,0.644558433585183,"(0.02341139438822468,)",2020-02-25 12:11:00
42,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:11:05
43,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:11:10
44,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:11:15
45,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:11:20
46,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:11:24
47,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:11:29
48,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:11:34
49,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:11:39
50,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:11:44
51,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:11:49
52,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:11:54
53,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:11:59
54,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:12:03
55,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:12:08
56,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:12:14
57,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:12:19
58,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:12:26
59,tanh1,None,uniform_sample_function,,0,8,26097.78771822469,2.0,0.644558433585183,"(0.02341139438822468,)",2020-02-25 12:12:32
60,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:12:38
61,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:12:49
62,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:12:55
63,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:13:00
64,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:13:20
65,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:13:23
66,tanh1,None,uniform_sample_function,,0,8,26097.78771822469,2.0,0.644558433585183,"(0.02341139438822468,)",2020-02-25 12:13:26
67,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:13:30
68,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:13:34
69,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:13:39
70,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:13:45
71,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:13:50
72,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:13:55
73,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:13:58
74,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:14:02
75,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:14:07
76,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:14:10
77,tanh1,None,uniform_sample_function,,0,8,26097.78771822469,2.0,0.644558433585183,"(0.02341139438822468,)",2020-02-25 12:14:14
78,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:14:18
79,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:14:21
80,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:14:24
81,tanh1,None,uniform_sample_function,,0,8,12110.650925635,2.0,0.6292516877292692,"(0.023131751959572622,)",2020-02-25 12:14:28
