ID,interface_name,coverage_name,sample_name,power_schedule_name,mcmc used,precision,input_max,difference_max,difference_mean,difference_norm,record_time
15,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:11
16,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:14
17,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:16
18,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:19
19,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:22
20,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:25
21,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:27
22,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:30
23,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:33
24,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:36
25,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:39
26,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:42
27,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:45
28,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:47
29,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:50
30,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:53
31,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:56
32,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:32:58
33,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:01
34,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:03
35,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:06
36,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:09
37,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:11
38,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:14
39,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:16
40,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:19
41,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:22
42,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:24
43,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:27
44,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:29
45,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:32
46,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:35
47,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:37
48,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:40
49,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:42
50,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:45
51,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:48
52,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:50
53,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:53
54,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:55
55,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:33:58
56,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:00
57,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:03
58,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:05
59,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:08
60,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:10
61,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:13
62,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:16
63,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:18
64,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:21
65,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:23
66,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:26
67,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:28
68,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:30
69,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:33
70,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:36
71,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:38
72,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:41
73,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:44
74,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:47
75,conv1,None,uniform_sample_function,,0,8,17976.027815872498,0.043571240137680434,0.013130609160161838,"(0.003369816433717034,)",2020-02-25 11:34:50
76,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:52
77,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:34:55
78,conv1,None,uniform_sample_function,,0,8,17976.027815872498,0.043571240137680434,0.013130609160161838,"(0.003369816433717034,)",2020-02-25 11:34:58
79,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:00
80,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:03
81,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:05
82,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:08
83,conv1,None,uniform_sample_function,,0,8,17976.027815872498,0.043571240137680434,0.013130609160161838,"(0.003369816433717034,)",2020-02-25 11:35:10
84,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:13
85,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:16
86,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:19
87,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:21
88,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:24
89,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:26
90,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:29
91,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:32
92,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:35
93,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:37
94,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:40
95,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:43
96,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:46
97,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:49
98,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:52
99,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:55
100,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:35:58
101,conv1,None,uniform_sample_function,,0,8,17008.7648173225,0.05105224002909381,0.01658490781312139,"(0.00434485734481102,)",2020-02-25 11:36:01
num_execs,sum_elements,success_num,crashes,begin_time,end_time
101,101,101,101,2020-02-25 11:31:17,2020-02-25 11:36:01
